ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000ETFL037","EL4C","DK STOXX EUR.STR.GROW.20","ETF","EUR",2504683,2018-03-26,07:31,32.07,32.07,32.07,32.07,100,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,07:31,28.32,28.32,28.31,28.31,130,2
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,07:31,27.4,27.4,27.25,27.25,149,3
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,07:31,29.98,30.12,29.98,30,5222,15
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,07:31,10.26,10.26,10.26,10.26,246,2
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:31,71.88,71.92,71.86,71.86,147,4
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:31,23,23,22.97,22.97,3172,10
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:31,87.78,87.78,87.78,87.78,123,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:31,64.54,64.54,64.46,64.46,267,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,07:31,27.42,27.42,27.41,27.41,149,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:31,64.32,64.32,64.3,64.3,420,4
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,07:31,34.36,34.38,34.34,34.34,1192,5
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:31,17.415,17.415,17.41,17.41,719,3
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2018-03-26,07:31,45.4,45.4,45.4,45.4,161,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,07:31,152.8,152.9,152.8,152.9,196,4
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:31,135.1,135.3,135.1,135.25,437,8
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,07:31,45.03,45.03,45.01,45.01,868,5
"DE0005088108","BWB","BAADER BANK AG","Common stock","EUR",2504877,2018-03-26,07:31,2.01,2.01,2.01,2.01,4000,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,07:31,52.02,52.02,51.92,52,2255,17
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,07:31,162.1,162.7,162.1,162.5,626,6
"DE0005137004","QSC","QSC AG NA O.N.","Common stock","EUR",2504887,2018-03-26,07:31,1.444,1.444,1.444,1.444,300,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:31,11.214,11.214,11.2,11.208,31756,26
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2018-03-26,07:31,71.2,71.2,71.2,71.2,6,1
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2018-03-26,07:31,66.55,66.55,66.55,66.55,175,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:31,84.71,84.71,84.61,84.61,1511,16
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,07:31,73.05,73.05,73.05,73.05,76,2
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:31,86.82,86.84,86.78,86.82,1581,14
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2018-03-26,07:31,79.2,79.2,79.2,79.2,51,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:31,38.14,38.14,38.14,38.14,38,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:31,52.06,52.06,52.06,52.06,269,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:31,217.5,217.6,217.5,217.5,3191,25
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,07:31,38.5,38.5,38.5,38.5,75,2
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:31,61.86,61.86,61.82,61.82,439,4
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2018-03-26,07:31,180.8,181.2,180.6,180.6,239,4
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,07:31,58.15,58.4,58.15,58.35,1608,7
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,07:31,58.7,58.7,58.7,58.7,104,3
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,07:31,75.6,75.75,75.45,75.75,591,10
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:31,35.11,35.11,35.1,35.11,15110,42
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:31,12.97,12.975,12.965,12.975,18332,13
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,07:31,90.46,90.46,90.46,90.46,103,2
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,07:31,15.68,15.75,15.68,15.75,8084,10
"DE0005759807","IXX","INIT INNOVATION O.N.","Common stock","EUR",2504968,2018-03-26,07:31,19.95,19.95,19.95,19.95,75,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:31,80.16,80.18,80.06,80.06,568,10
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:31,60.66,60.76,60.66,60.72,7056,25
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:31,81.08,81.08,81,81,2009,10
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:31,108.05,108.1,107.95,107.95,1251,13
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,07:31,50.8,50.8,50.8,50.8,146,2
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2018-03-26,07:31,216.45,216.45,216.45,216.45,214,1
"DE0005933998","EXSD","ISH.S.EUROP.MID 200 U.ETF","ETF","EUR",2504993,2018-03-26,07:31,44.9,44.9,44.9,44.9,100,1
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2018-03-26,07:31,94.95,94.95,94.9,94.9,219,2
"DE0006046113","B8F","BIOFRONTERA AG NA O.N.","Common stock","EUR",2505001,2018-03-26,07:31,6.19,6.2,6.19,6.19,7550,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:31,79.54,79.54,79.5,79.5,1414,12
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:31,104.1,104.1,104.1,104.1,416,5
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:31,81.7,81.7,81.62,81.64,1796,18
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,07:31,148,148.1,147.8,147.8,351,7
"DE0006095003","CAP","ENCAVIS AG  INH. O.N.","Common stock","EUR",2505012,2018-03-26,07:31,6.5,6.5,6.5,6.5,638,1
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,07:31,41.44,41.44,41.44,41.44,29,1
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,07:31,28.32,28.32,28.28,28.28,352,2
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:31,22.13,22.13,22.12,22.12,5975,9
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,07:31,12.016,12.016,12.014,12.014,258,2
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,07:31,7.26,7.26,7.26,7.26,415,1
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,07:31,167.25,167.25,166.8,166.8,496,24
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:31,76,76.04,75.98,76.04,3943,42
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,07:31,66.5,66.5,66.5,66.5,65,2
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,07:31,399.5,399.5,398,398,128,6
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:31,112.05,112.05,111.95,111.95,123,3
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:31,19.9,19.9,19.875,19.895,88098,31
"DE0007037145","RWE3","RWE AG VZO O.N.","Common stock","EUR",2505073,2018-03-26,07:31,16.34,16.34,16.34,16.34,450,5
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:31,65.9,65.9,65.84,65.87,4759,18
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:31,83.8,83.8,83.71,83.71,7339,32
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2018-03-26,07:31,61.7,61.7,61.7,61.7,50,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:31,101.52,101.56,101.36,101.36,8036,31
"DE0007276503","YSN","SECUNET SECURITY AG O.N.","Common stock","EUR",2505093,2018-03-26,07:31,85.9,85.9,85.9,85.9,49,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:31,95.62,95.62,95.54,95.54,324,4
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:31,21.29,21.29,21.26,21.26,3899,10
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,07:31,77.4,77.4,77.4,77.4,110,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,07:31,155.8,155.8,155.7,155.7,233,7
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:31,154.06,154.06,153.86,153.92,749,19
"DE0008148206","MBK","MERKUR BANK KGAA .O.N.","Common stock","EUR",2505129,2018-03-26,07:31,9.4,9.4,9.4,9.4,500,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:31,25.49,25.49,25.44,25.44,4800,13
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,07:31,107.1,107.1,107.1,107.1,139,3
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:31,180.5,180.5,180.28,180.32,1503,23
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:31,184.15,184.15,184,184,834,9
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,07:31,4.433,4.433,4.424,4.425,16050,7
"FR0000121014","MOH","LVMH               EO 0,3","Common stock","EUR",2505174,2018-03-26,07:31,244.25,244.25,244.25,244.25,15,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,07:31,19.146,19.152,19.136,19.152,4187,5
"GB00B24CGK77","3RB","RECKITT BENCK.GRP LS -,10","Common stock","EUR",2505366,2018-03-26,07:31,68.21,68.21,68.21,68.21,164,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,07:31,5.331,5.331,5.331,5.331,404,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:31,23.04,23.05,23.04,23.05,1000,3
"IE00BJ0KDR00","XD9U","X(IE) - MSCI USA 1C","ETF","EUR",2505425,2018-03-26,07:31,56.292,56.292,56.29,56.292,8353,2
"IE00BKM4GZ66","IS3N","IS C.MSCI EMIMI U.ETF DLA","ETF","EUR",2505427,2018-03-26,07:31,24.853,24.856,24.853,24.853,79,2
"IE00BP3QZB59","IS3S","ISHSIV-E.MSCI W.VAL.F.DLA","ETF","EUR",2505466,2018-03-26,07:31,25.28,25.28,25.28,25.28,100,1
"IE00BP3QZD73","IS3T","ISHSIV-E.MSCI WLD S.F.DLA","ETF","EUR",2505467,2018-03-26,07:31,27.035,27.035,27.035,27.035,90,1
"IE00B1TXK627","IQQQ","ISHSII-GL.WATER DLDIS","ETF","EUR",2505595,2018-03-26,07:31,31.99,31.99,31.99,31.99,42,1
"IE00B14X4M10","IQQN","ISHS-MSCI NTH AMERICA DLD","ETF","EUR",2505599,2018-03-26,07:31,39.835,39.835,39.835,39.835,6,1
"IE00B23D8S39","6PSA","P.SHS FTSE RA.US1000U.ETF","ETF","EUR",2505609,2018-03-26,07:31,14.648,14.662,14.648,14.648,925,2
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,07:31,204.34,204.34,204.3,204.3,292,4
"IE00B6YX5C33","SPY5","SPDR S+P 500 UCITS ETF","ETF","EUR",2505747,2018-03-26,07:31,211.66,211.66,211.66,211.66,0,1
"IE00B910VR50","ZPRE","SPDR MSCI EMU UCITS ETF","ETF","EUR",2505791,2018-03-26,07:31,46.69,46.69,46.69,46.69,25,1
"IE0031442068","IUSA","ISHS-S+P 500 DL D","ETF","EUR",2505798,2018-03-26,07:31,21.055,21.055,21.054,21.054,523,2
"LU0292107645","DBX1","XTR.MSCI EM.MKT.SWAP 1C","ETF","EUR",2505859,2018-03-26,07:31,39.705,39.72,39.705,39.72,1101,2
"LU0490618542","D5BM","XTR.S+P 500 SWAP 1CDL","ETF","EUR",2505991,2018-03-26,07:31,37.774,37.774,37.773,37.773,16,2
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,07:31,18.97,18.97,18.96,18.96,734,4
"LU0839027447","XDJP","XTR.NIKKEI 225 1D","ETF","EUR",2506063,2018-03-26,07:31,16.356,16.356,16.356,16.356,2500,1
"NL0000238145","APM","AD PEPPER MEDIA   EO 0,05","Common stock","EUR",2506258,2018-03-26,07:31,3.6,3.6,3.6,3.6,2700,2
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:31,0.2488,0.2497,0.2479,0.2486,206209,29
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,07:31,26.45,26.45,26.45,26.45,232,1
"DE000ETC0290","X0D1","COMMERZBANK ETC UNL.","ETC","EUR",2506313,2018-03-26,07:31,2.379,2.379,2.379,2.379,54500,1
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,07:31,34.945,34.945,34.945,34.945,100,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,07:31,148.32,148.32,148.32,148.32,171,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,07:31,125.98,126,125.73,125.75,1827,10
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,07:31,3.96,3.96,3.96,3.96,1785,1
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2018-03-26,07:31,71.72,71.72,71.72,71.72,1380,6
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,07:31,39.02,39.04,39,39.04,775,6
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,07:31,14.77,14.775,14.76,14.76,3045,8
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,07:31,174.75,174.75,174.3,174.45,1765,28
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:31,6.075,6.075,6.075,6.075,223,1
"DE000A2GS609","WSO1","WALLSTREET:ONLINE INH ON","Common stock","EUR",2684533,2018-03-26,07:31,42.1,42.1,42.1,42.1,440,3
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,07:31,42.6,42.6,42.6,42.6,44,1
"DE000A0TGJ55","VAR1","VARTA AG O.N.","Common stock","EUR",2721826,2018-03-26,07:31,19.18,19.18,19.18,19.18,421,2
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:31,32.14,32.185,32.14,32.185,2998,12
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:31,32.73,32.73,32.73,32.73,50,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2018-03-26,07:32,186.04,186.04,186.04,186.04,50,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,07:32,55.85,55.95,55.85,55.9,436,5
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,07:32,4.159,4.159,4.1585,4.1585,3500,2
"LU0488317024","C002","COMST.-FR DAX UCITS ETF I","ETF","EUR",2504274,2018-03-26,07:32,56.28,56.28,56.28,56.28,155,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,07:32,55.55,55.55,55.45,55.45,607,7
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,07:32,72,72,72,72,110,2
"DE000A0F5UK5","EXV6","IS.S.E.600 BA.RE.U.ETF A.","ETF","EUR",2504307,2018-03-26,07:32,45.775,45.78,45.775,45.78,933,2
"DE000A0HHJR3","CLIQ","CLIQ DIGITAL AG  O.N.","Common stock","EUR",2504310,2018-03-26,07:32,5.8,5.8,5.78,5.8,1867,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:32,36.2,36.2,36.14,36.14,1645,10
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,07:32,30.21,30.21,30.21,30.21,77,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,07:32,16.735,16.755,16.725,16.755,15923,14
